0
0.135288
0.0765009
0.0804053
0.13885
-0.235169
-0.0427564
0.0860594
-0.0229586
0.23152
0.081006
-0.203635
0.0305326
-0.075055
0.0440272
0.291028
-0.0287556
-0.0493063
-0.0322317
-0.170104
0.17766
0.212064
-0.0343709
0.0673936
-0.175784
-0.0905362
0.209842
0.0639143
0.107525
0.0593361
-0.254569
0.0452131
0.101899
0.0240239
0.244993
-0.0477592
-0.161913
0.066814
-0.0571521
0.149605
0.25451
-0.131951
-0.00904328
-0.0519218
-0.0805515
0.270426
0.134513
-0.0504291
0.0268455
-0.198931
0.0562974
0.249152
0.0234934
0.113062
-0.0726494
-0.19193
0.157317
0.101952
0.0895365
0.178011
-0.202583
-0.0385308
0.103296
-0.00708254
0.248975
0.0988553
-0.185038
0.0518981
-0.0561397
0.0797716
0.305403
-0.0382932
-0.0239791
-0.0235406
-0.128535
0.23219
0.203746
-0.0294231
0.0648606
-0.180458
-0.00318928
0.250968
0.0572506
0.129477
-0.0070596
-0.214641
0.133905
0.118139
0.0829988
0.22047
-0.155853
-0.0624931
0.108531
-0.00845289
0.247705
0.147421
-0.174628
0.0546742
-0.0460887
